"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"285729319442067456","","","","","2012-12-31 12:49:13 +0000","web","YES!! YES!! YES!!, I finally managed to book the appointment online for my passport renewal after trying for nearly a month."
"285308973152886784","","","","","2012-12-30 08:58:54 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Just updated my Posts By Tag WordPress Plugin. This fixes a bug that was affecting comment count http://t.co/EzKPRkn4","http://sudarmuthu.com/wordpress/posts-by-tag"
"285294951967883264","","","285293638542565377","742964078","2012-12-30 08:03:11 +0000","web","RT @hardwarefun: Some interesting stats. 2.32% of the traffic to @arduino site is from India. Would personally want this to go up :) (cc ..."
"285294376039636992","285269566102306816","40273473","","","2012-12-30 08:00:54 +0000","web","@Rathnavelrat Let's hope that *sorcery* continues ;)"
"284888524640104448","284871309874319360","16783549","","","2012-12-29 05:08:11 +0000","web","@subbuj Are you sure we can get an offline appointment? I heard they have only online appointment now :("
"284867166669508610","284866746941325314","14721640","","","2012-12-29 03:43:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@balajijegan oh okay. Do you remember how much you paid?"
"284861143896424448","284819592977723392","14721640","","","2012-12-29 03:19:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@balajijegan when was this and how much you paid? By any chance do you have his contact details now?"
"284649189256859648","284648249720180736","15105039","","","2012-12-28 13:17:09 +0000","web","@sudhamshu I would be happy if it applies to *programming* languages as well ;)"
"284648262688985088","284646814555185152","14453050","","","2012-12-28 13:13:28 +0000","web","@viralsachde The slots open at 6PM and are finished by 6:01 PM. You have to type 4 capchas and 5 page refresh to book the appointment :("
"284647968102039552","284645449783209985","15124067","","","2012-12-28 13:12:18 +0000","web","@calvinscorner I would say IRCTC is relatively better than Passport site. Anyways I think now I have to approach a broker and pay bribe :("
"284639099963445248","","","","","2012-12-28 12:37:04 +0000","web","I have still not managed to book the passport renewal appointment online. I have been trying for the past 2 weeks :("
"284598481748893696","","","","","2012-12-28 09:55:40 +0000","<a href=""http://www.dropbox.com"" rel=""nofollow"">Dropbox </a>","My @Dropbox account is out of space. If you haven't used it before, then sign up using http://t.co/9HWmnigU so that I can get some space :)","http://db.tt/uW3f8kl"
"284488139773448193","","","284156446592077824","1593171","2012-12-28 02:37:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @threepointone: Batman's so much better if you imagine Mr Bean under the suit."
"282012225382776832","282000681181798400","16783549","","","2012-12-21 06:38:48 +0000","web","@subbuj Time to start using Flickr ;)"
"281981170395279360","281979962553163776","62874283","","","2012-12-21 04:35:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TheOtherBanana keep us posted."
"281979515872362496","281979048085839872","96760234","","","2012-12-21 04:28:50 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nileshgr oh so planet earth became heaven ;-)"
"281978724252012544","","","","","2012-12-21 04:25:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Just woke up. Am I in heaven?"
"281601115609505792","","","281481838428553216","16024147","2012-12-20 03:25:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @markandey: Finally its time to migrate your photos from instagram to flickr http://t.co/gnYpHekz (flickr never uses ur photo in ads)","http://freethephotos.com/"
"281598854044979200","","","281171634960867328","121526589","2012-12-20 03:16:13 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @adaddyblog: The evening of 12-21-2012 NASA confirms the sky will be black, an astrological phenomenon also known as ""night"". #EndOfT ..."
"281598025208573952","281523177077739521","8970462","","","2012-12-20 03:12:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Flatlineato nice to know that you like my plugin"
"281088987702120448","281081383827415040","15124067","","","2012-12-18 17:30:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@calvinscorner the Indian passport site is managed by TCS."
"281073558770311168","","","281065491013959680","742964078","2012-12-18 16:28:53 +0000","web","RT @hardwarefun: If you have a cool @arduino project and want it to get featured in @arduinoblog then add it at http://t.co/4TY7dvSH","http://arduino.cc/blog/submit-your-project/"
"281073486632476672","","","","","2012-12-18 16:28:35 +0000","web","I am seriously thinking of moving all my WordPress Plugins http://t.co/CEVlxinO to @github","http://sudarmuthu.com/wordpress/"
"281069608927117312","281069272913035265","31361500","","","2012-12-18 16:13:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@element14 it is not working because of a JavaScript error. BTW it is in your USA site."
"281058759634219009","","","","","2012-12-18 15:30:04 +0000","web","The live support module in @element14 is broken. Don't know how to contact them now  :("
"281038798333304832","281037966346973184","10030732","","","2012-12-18 14:10:45 +0000","web","@ashfame This new so called *advanced* and *easy* system makes you desperate to approach a *broker* :("
"281037382344663041","281036966533931008","10030732","","","2012-12-18 14:05:08 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ashfame you can do a walk in only if you have medical emergency. That's what the site says."
"281035500565979137","281034237837201409","10030732","","","2012-12-18 13:57:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ashfame I don't think they allow it these days :-("
"281020487247736832","281020109127049216","871817384","","","2012-12-18 12:57:59 +0000","web","@InfinityO_O But did you managed to get the appointment? I have been trying really hard for a long time at 6 every day bout couldn't :("
"281019285382496256","","","","","2012-12-18 12:53:13 +0000","web","Getting an online appointment for passport renewal is next to impossible. It is tougher than booking thakal ticket in irctc :("
"280992939289747456","","","280970052705079296","13567","2012-12-18 11:08:31 +0000","web","RT @codepo8: Instagram says it now has the right to sell your photos http://t.co/zWPTlx4l - I like @flickr","http://news.cnet.com/8301-13578_3-57559710-38/instagram-says-it-now-has-the-right-to-sell-your-photos/"
"280992818418298880","","","280970050700193792","1389781","2012-12-18 11:08:03 +0000","web","RT @sil: Seems like Flickr is the sweet uncomplaining always-there-for-you boyfriend who everyone's returning to after dalliance with th ..."
"280973198328213504","280943975462993920","27199826","","","2012-12-18 09:50:05 +0000","web","@unreachableHost I know scp task. But I don't want to do it, since it requires a extra jar and doesn't work properly in mac."
"280934737726554112","","","","","2012-12-18 07:17:15 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Does anyone know enough Ant to help answer this question for me? Display the output of an exec task in ant http://t.co/De2Tl6zl","http://stackoverflow.com/q/13927947/24949?stw=2"
"280872742432161792","280734728464777216","74129089","","","2012-12-18 03:10:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@realsubbuj now that they have an app store it is perfect time for me to buy a @raspberry_pi"
"280677392480104450","","","","","2012-12-17 14:14:39 +0000","web","My entire facebook timeline is filled with photos of kids of my friends."
